mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_custom,split1_test_custom,split2_test_custom,mean_test_custom,std_test_custom,rank_test_custom,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
1.4994277159372966,0.016300580949291273,0.00930635134379069,0.000558472347841778,0.16535823816936335,7,4,102,0.6564140024428395,"OrderedDict({'learning_rate': 0.16535823816936335, 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 102, 'subsample': 0.6564140024428395})",0.14444444444444443,0.12173913043478261,0.165,0.1437278582930757,0.01766844325662636,7,0.5231854838709677,0.4181763285024155,0.4856582125603865,0.4756733416445899,0.04344731609054831,44
1.09267258644104,0.010358893533678932,0.008887767791748047,0.0009484249322350856,0.03239915246220516,4,5,114,0.6876337391707034,"OrderedDict({'learning_rate': 0.03239915246220516, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 114, 'subsample': 0.6876337391707034})",0.1,0.13333333333333333,0.0380952380952381,0.09047619047619049,0.03945969172906683,34,0.39818548387096775,0.4370471014492754,0.6044685990338164,0.4799003947846865,0.08950040768097231,41
3.689441680908203,0.12350341465772216,0.01142136255900065,6.143133821126908e-05,0.0648212085416184,4,5,339,0.8887583688402342,"OrderedDict({'learning_rate': 0.0648212085416184, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 339, 'subsample': 0.8887583688402342})",0.1619047619047619,0.16,0.08571428571428572,0.1358730158730159,0.03547610170082285,12,0.5231854838709677,0.4370471014492754,0.5481582125603864,0.5027969326268765,0.04759684526983637,30
2.938844601313273,0.0951557309353059,0.010220845540364584,0.00019797188642676429,0.08676870428523731,4,6,285,0.9019256852536284,"OrderedDict({'learning_rate': 0.08676870428523731, 'max_depth': 4, 'min_samples_split': 6, 'n_estimators': 285, 'subsample': 0.9019256852536284})",0.17272727272727273,0.08181818181818182,0.14782608695652175,0.13412384716732542,0.03835734813487341,13,0.4321236559139785,0.4933574879227053,0.5474033816425121,0.49096150849306525,0.047093236096647874,36
1.7389026482899983,0.04536583814547271,0.008168776830037435,0.00016886862549378388,0.24079433747946782,10,5,105,0.7613775793005593,"OrderedDict({'learning_rate': 0.24079433747946782, 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 105, 'subsample': 0.7613775793005593})",0.08571428571428572,0.08421052631578947,0.0782608695652174,0.0827285605317642,0.0032182313995489653,40,0.614247311827957,0.4995471014492754,0.4285929951690821,0.5141291361487715,0.07649121137098662,24
2.135995070139567,0.042375209196440715,0.009272336959838867,0.00025548913874278703,0.1451232072847928,3,2,316,0.7389341369099877,"OrderedDict({'learning_rate': 0.1451232072847928, 'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 316, 'subsample': 0.7389341369099877})",0.06956521739130435,0.0782608695652174,0.08571428571428572,0.07784679089026915,0.006599328136856823,44,0.5883736559139785,0.4717693236714976,0.4544082125603865,0.5048503973819543,0.05948362845696068,27
0.6619219779968262,0.010105210809764321,0.006888469060262044,0.0006288703105891927,0.09027317978999498,2,7,109,0.8159943366403822,"OrderedDict({'learning_rate': 0.09027317978999498, 'max_depth': 2, 'min_samples_split': 7, 'n_estimators': 109, 'subsample': 0.8159943366403822})",0.08,0.044444444444444446,0.08,0.06814814814814814,0.016761049628125572,47,0.489247311827957,0.45667270531400966,0.48022342995169087,0.47538114903121914,0.013732249409551665,45
5.260920286178589,0.052862367865691845,0.015401363372802734,0.00017169746708310676,0.014952500610699254,6,3,347,0.727415749998967,"OrderedDict({'learning_rate': 0.014952500610699254, 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 347, 'subsample': 0.727415749998967})",0.20476190476190476,0.08,0.10434782608695652,0.1297032436162871,0.0539972599213433,15,0.4526209677419355,0.5416666666666666,0.5350241545893719,0.509770596332658,0.04050177590935487,26
1.9254829088846843,0.032567897942640193,0.009050210316975912,0.00011195901122355292,0.17070003514752333,2,3,377,0.6235963044768825,"OrderedDict({'learning_rate': 0.17070003514752333, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 377, 'subsample': 0.6235963044768825})",0.2681818181818182,0.0782608695652174,0.08571428571428572,0.14405232448710711,0.08782553446749522,5,0.5544354838709677,0.5600845410628019,0.5350241545893719,0.5498480598410472,0.010732787366201377,8
1.5577959219614665,0.02411111305168212,0.008047342300415039,0.000210896024352379,0.19015840168556356,5,6,145,0.6620557839759507,"OrderedDict({'learning_rate': 0.19015840168556356, 'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 145, 'subsample': 0.6620557839759507})",0.042105263157894736,0.0761904761904762,0.15454545454545454,0.09094706463127515,0.0470745284035582,33,0.5231854838709677,0.5424214975845411,0.5153985507246377,0.5270018440600488,0.011357328561121302,17
0.6225283940633138,0.011486729867439182,0.006925900777180989,0.00036874392923028743,0.052094745878934035,2,4,121,0.6005834158334413,"OrderedDict({'learning_rate': 0.052094745878934035, 'max_depth': 2, 'min_samples_split': 4, 'n_estimators': 121, 'subsample': 0.6005834158334413})",0.1619047619047619,0.1,0.15454545454545454,0.1388167388167388,0.027611522479783414,9,0.5463709677419355,0.5689915458937198,0.477506038647343,0.5309561840943328,0.03890682181150685,15
1.238730827967326,0.008378595116857882,0.008485873540242514,0.0007944962877246824,0.29999999999999993,9,4,70,0.642801713096131,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 9, 'min_samples_split': 4, 'n_estimators': 70, 'subsample': 0.642801713096131})",0.14736842105263157,0.1375,0.11428571428571428,0.13305137844611528,0.013867445019510611,14,0.426747311827957,0.47101449275362317,0.6091485507246377,0.5023034517687393,0.07768226826824,31
1.5597508748372395,0.06341621960107466,0.008562167485555014,2.5711895947635894e-05,0.29999999999999993,5,3,400,0.6468247775710405,"OrderedDict({'learning_rate': 0.29999999999999993, 'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 400, 'subsample': 0.6468247775710405})",0.04,0.0761904761904762,0.034782608695652174,0.05032436162870946,0.018413712370540642,50,0.3901209677419355,0.4370471014492754,0.5439311594202899,0.45703307620383365,0.06436341173990293,49
2.4118998050689697,0.019812574926933574,0.010441144307454428,0.00019942687650370447,0.16632070918614789,6,3,381,0.6213482501641867,"OrderedDict({'learning_rate': 0.16632070918614789, 'max_depth': 6, 'min_samples_split': 3, 'n_estimators': 381, 'subsample': 0.6213482501641867})",0.15454545454545454,0.044444444444444446,0.11666666666666667,0.10521885521885521,0.045671635227452094,27,0.4633736559139785,0.5416666666666666,0.4945652173913043,0.4998685133239831,0.03218221655917349,32
2.11014461517334,0.05814939505672259,0.009929736455281576,0.0005779139256277489,0.15798600663127035,3,3,386,0.6244490200120892,"OrderedDict({'learning_rate': 0.15798600663127035, 'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 386, 'subsample': 0.6244490200120892})",0.08571428571428572,0.0380952380952381,0.30526315789473685,0.14302422723475355,0.11635576590872046,8,0.42943548387096775,0.5566123188405797,0.6314915458937198,0.5391797828684224,0.08340496800891009,11
0.28577645619710285,0.007447494163403042,0.007360299428304036,0.0009407155707210307,0.2806678304495146,2,3,49,0.6273426014509385,"OrderedDict({'learning_rate': 0.2806678304495146, 'max_depth': 2, 'min_samples_split': 3, 'n_estimators': 49, 'subsample': 0.6273426014509385})",0.09,0.12380952380952381,0.1368421052631579,0.11688387635756058,0.019740299741777902,23,0.5151209677419355,0.5022644927536232,0.5982789855072465,0.5385548153342684,0.04255627344602601,12
0.9517776171366373,0.011714667567769194,0.008062124252319336,0.0007645750643174657,0.03197190689393634,4,4,100,0.6488393408566884,"OrderedDict({'learning_rate': 0.03197190689393634, 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 100, 'subsample': 0.6488393408566884})",0.16,0.06666666666666667,0.1590909090909091,0.12858585858585858,0.04378505344303799,17,0.5776209677419355,0.530042270531401,0.46603260869565216,0.5245652823229962,0.04572007960431109,18
6.338868856430054,0.061776817129771934,0.018434524536132812,0.0005161835469525926,0.015195272044709985,9,4,338,0.6525827784839057,"OrderedDict({'learning_rate': 0.015195272044709985, 'max_depth': 9, 'min_samples_split': 4, 'n_estimators': 338, 'subsample': 0.6525827784839057})",0.22777777777777777,0.043478260869565216,0.13636363636363635,0.13587322500365978,0.07524076182773372,11,0.489247311827957,0.4722222222222222,0.43131038647342995,0.4642599735078697,0.024313506305836344,48
1.3247230052947998,0.018058597496093478,0.009221792221069336,0.00221609617403475,0.14126880969355438,7,7,92,0.6528231936408174,"OrderedDict({'learning_rate': 0.14126880969355438, 'max_depth': 7, 'min_samples_split': 7, 'n_estimators': 92, 'subsample': 0.6528231936408174})",0.1,0.07272727272727272,0.12380952380952381,0.09884559884559885,0.020870211233981282,31,0.5231854838709677,0.5064915458937198,0.45712560386473433,0.49560087787647394,0.028046769558553272,34
2.3254524866739907,0.027482893638168568,0.008800347646077475,0.0005066034578469557,0.04849563789810812,7,4,112,0.9551781589903827,"OrderedDict({'learning_rate': 0.04849563789810812, 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 112, 'subsample': 0.9551781589903827})",0.03333333333333333,0.12380952380952381,0.0782608695652174,0.07846790890269151,0.036937040214725936,43,0.5151209677419355,0.4752415458937198,0.45712560386473433,0.48249603916679656,0.024225830736345304,39
0.3480312029520671,0.002670815579882678,0.006826321283976237,0.0010535855279297987,0.01276075014682893,8,4,20,0.6537109558205414,"OrderedDict({'learning_rate': 0.01276075014682893, 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 20, 'subsample': 0.6537109558205414})",0.13,0.05263157894736842,0.23,0.13754385964912283,0.07260657252379726,10,0.520497311827957,0.4494263285024155,0.4578804347826087,0.47593469170432706,0.031698983290335055,43
5.28993018468221,0.021839175809334543,0.016263484954833984,0.0009231525716937172,0.06634640126299357,10,4,267,0.6614649505803676,"OrderedDict({'learning_rate': 0.06634640126299357, 'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 267, 'subsample': 0.6614649505803676})",0.17,0.09,0.12380952380952381,0.12793650793650793,0.03278997812836807,18,0.520497311827957,0.38964371980676327,0.49728260869565216,0.46914121344345744,0.0570065448363457,46
4.752111991246541,0.08362144393961028,0.014636993408203125,0.0004346894889842522,0.04077868719769044,9,4,255,0.6566863418103722,"OrderedDict({'learning_rate': 0.04077868719769044, 'max_depth': 9, 'min_samples_split': 4, 'n_estimators': 255, 'subsample': 0.6566863418103722})",0.18947368421052632,0.0,0.08181818181818182,0.09043062200956938,0.07759166556022726,35,0.39818548387096775,0.523852657004831,0.5250603864734299,0.4823661757830762,0.05952678008380386,40
3.0792056719462075,0.007333144904669352,0.012299855550130209,0.0009249002996063296,0.021829020661361193,4,4,345,0.6112728984103397,"OrderedDict({'learning_rate': 0.021829020661361193, 'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 345, 'subsample': 0.6112728984103397})",0.04,0.11304347826086956,0.0380952380952381,0.06371290545203588,0.034890649078840485,49,0.4633736559139785,0.586352657004831,0.5392512077294687,0.529659173549426,0.05066204376130979,16
2.291809638341268,0.08611141299492311,0.009465614954630533,0.0001993481916266426,0.16941696872860793,8,4,177,0.6606921924456326,"OrderedDict({'learning_rate': 0.16941696872860793, 'max_depth': 8, 'min_samples_split': 4, 'n_estimators': 177, 'subsample': 0.6606921924456326})",0.11818181818181818,0.1619047619047619,0.03333333333333333,0.10447330447330448,0.05337662142609422,29,0.5910618279569892,0.5709541062801933,0.5508756038647343,0.5709638460339722,0.01640595873141494,2
1.156969706217448,0.002897872814584382,0.008489608764648438,0.0013000316625269251,0.0684056065733536,7,4,74,0.6544172134620012,"OrderedDict({'learning_rate': 0.0684056065733536, 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 74, 'subsample': 0.6544172134620012})",0.0380952380952381,0.11818181818181818,0.14166666666666666,0.09931457431457431,0.04433764294171993,30,0.5571236559139785,0.555102657004831,0.5153985507246377,0.5425416212144824,0.01921077502965809,10
3.480473041534424,0.04404575614139174,0.013063907623291016,0.001165533521960855,0.019416052899400096,4,3,377,0.6270440680107493,"OrderedDict({'learning_rate': 0.019416052899400096, 'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 377, 'subsample': 0.6270440680107493})",0.06666666666666667,0.08181818181818182,0.0761904761904762,0.0748917748917749,0.006253376242430145,46,0.5231854838709677,0.5253623188405797,0.4945652173913043,0.5143710067009506,0.014032975931825847,23
1.1835702260335286,0.005167618199506305,0.0084840456644694,0.0007378582493338949,0.1937631216063018,8,3,68,0.6497430498347047,"OrderedDict({'learning_rate': 0.1937631216063018, 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 68, 'subsample': 0.6497430498347047})",0.09,0.13,0.045454545454545456,0.08848484848484849,0.03453216118499564,38,0.4321236559139785,0.5694444444444444,0.5446859903381642,0.5154180302321957,0.059759015259795226,21
3.758570909500122,0.08729375247491009,0.011696179707845053,0.0002208839159514094,0.06894514383975257,5,5,308,0.8240058810197496,"OrderedDict({'learning_rate': 0.06894514383975257, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 308, 'subsample': 0.8240058810197496})",0.0,0.05263157894736842,0.204,0.08554385964912281,0.08647316988809614,39,0.5231854838709677,0.5218900966183575,0.509963768115942,0.518346449535089,0.005950995315336836,20
1.0011642773946126,0.01664953229418608,0.007500171661376953,0.0007353407479983885,0.19237777891013233,7,4,66,0.6545405824356497,"OrderedDict({'learning_rate': 0.19237777891013233, 'max_depth': 7, 'min_samples_split': 4, 'n_estimators': 66, 'subsample': 0.6545405824356497})",0.21739130434782608,0.05,0.1,0.12246376811594202,0.07015899966643264,21,0.509744623655914,0.3618659420289855,0.5277777777777778,0.46646278115422574,0.0743266337555131,47
1.3758668104807537,0.019659329483845567,0.00869599978129069,0.00047515542113616045,0.01220551517820138,6,2,92,0.6502689126429825,"OrderedDict({'learning_rate': 0.01220551517820138, 'max_depth': 6, 'min_samples_split': 2, 'n_estimators': 92, 'subsample': 0.6502689126429825})",0.03333333333333333,0.13636363636363635,0.14782608695652175,0.10584101888449715,0.05148378574132781,26,0.5571236559139785,0.49184782608695654,0.5107185990338164,0.5198966936782505,0.027427620578268957,19
1.8507400353749592,0.009200276864751304,0.009456475575764975,0.0006979559468321296,0.13828595135671726,5,4,165,0.656629264283509,"OrderedDict({'learning_rate': 0.13828595135671726, 'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 165, 'subsample': 0.656629264283509})",0.09473684210526316,0.10909090909090909,0.0,0.06794258373205742,0.048398731546035564,48,0.489247311827957,0.5273248792270532,0.5223429951690821,0.5129717287413641,0.01689853564864195,25
2.156543811162313,0.1560973365432976,0.009467045466105143,0.00013751349461723952,0.158267073430812,3,10,392,0.6421305989271022,"OrderedDict({'learning_rate': 0.158267073430812, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 392, 'subsample': 0.6421305989271022})",0.2727272727272727,0.0380952380952381,0.2681818181818182,0.19300144300144298,0.1095509456161487,1,0.59375,0.5191727053140096,0.5662741545893719,0.5597322866344605,0.03079545689356235,4
2.1988786856333413,0.10805534905981039,0.009845256805419922,0.00042929042290136717,0.15736805549144137,4,10,395,0.646437935524289,"OrderedDict({'learning_rate': 0.15736805549144137, 'max_depth': 4, 'min_samples_split': 10, 'n_estimators': 395, 'subsample': 0.646437935524289})",0.09090909090909091,0.13333333333333333,0.1619047619047619,0.1287157287157287,0.02916719652091807,16,0.5910618279569892,0.5003019323671498,0.5427234299516909,0.5446957300919433,0.037078809201951356,9
2.731390953063965,0.07462697132911746,0.010848760604858398,0.00016537051342227642,0.17078868130219496,9,6,396,0.6664549896609916,"OrderedDict({'learning_rate': 0.17078868130219496, 'max_depth': 9, 'min_samples_split': 6, 'n_estimators': 396, 'subsample': 0.6664549896609916})",0.05263157894736842,0.1391304347826087,0.0782608695652174,0.09000762776506484,0.036276739667503034,37,0.5231854838709677,0.536231884057971,0.4509359903381642,0.5034511194223676,0.0375138305740498,29
1.970485766728719,0.0712596406647371,0.009344259897867838,0.00015576372338185564,0.17394583422567883,3,10,392,0.6413621230317599,"OrderedDict({'learning_rate': 0.17394583422567883, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 392, 'subsample': 0.6413621230317599})",0.08421052631578947,0.08181818181818182,0.11304347826086956,0.09302406213161363,0.014189517132165874,32,0.551747311827957,0.5157004830917874,0.478713768115942,0.5153871876785621,0.029816642358428642,22
2.761563777923584,0.05933435728059412,0.010247389475504557,0.00011543667457678782,0.15578240781419608,9,10,390,0.829609065047847,"OrderedDict({'learning_rate': 0.15578240781419608, 'max_depth': 9, 'min_samples_split': 10, 'n_estimators': 390, 'subsample': 0.829609065047847})",0.20476190476190476,0.08,0.1619047619047619,0.14888888888888888,0.0517586896583794,2,0.37231182795698925,0.5477053140096618,0.5134359903381642,0.47781771076827173,0.07590439213056789,42
2.262832244237264,0.04477065758610382,0.010805130004882812,0.0010028035652062239,0.1508489212788198,4,5,389,0.6452994712654775,"OrderedDict({'learning_rate': 0.1508489212788198, 'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 389, 'subsample': 0.6452994712654775})",0.12,0.0761904761904762,0.044444444444444446,0.08021164021164022,0.030976203919471132,41,0.5490591397849462,0.4772041062801933,0.43478260869565216,0.48701528492026386,0.04716620124044429,38
2.0590082804361978,0.01162705034604831,0.009300311406453451,0.0005308543488061593,0.1584495726739582,8,3,168,0.9347822118733613,"OrderedDict({'learning_rate': 0.1584495726739582, 'max_depth': 8, 'min_samples_split': 3, 'n_estimators': 168, 'subsample': 0.9347822118733613})",0.1523809523809524,0.08181818181818182,0.11818181818181818,0.11746031746031747,0.028811647758524038,22,0.5124327956989247,0.5022644927536232,0.4590881642512077,0.4912618175679186,0.023125837959661503,35
0.9596219062805176,0.011423671177763354,0.00737460454305013,0.0007517503859303015,0.01531184751383166,5,5,74,0.7926306873886524,"OrderedDict({'learning_rate': 0.01531184751383166, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 74, 'subsample': 0.7926306873886524})",0.08421052631578947,0.08,0.15,0.10473684210526317,0.032052012208459935,28,0.5151209677419355,0.4779589371980676,0.6044685990338164,0.5325161679912732,0.05309185987973926,14
2.4365011056264243,0.06972839574854338,0.009046236673990885,0.00022029501130580066,0.05470191058800188,9,2,88,0.9181598898597508,"OrderedDict({'learning_rate': 0.05470191058800188, 'max_depth': 9, 'min_samples_split': 2, 'n_estimators': 88, 'subsample': 0.9181598898597508})",0.1736842105263158,0.12,0.045454545454545456,0.11304625199362041,0.05257995631801641,24,0.5285618279569892,0.46361714975845414,0.49728260869565216,0.4964871954703652,0.026519518827045632,33
4.387026786804199,0.06146985694329994,0.0113372802734375,0.0002198866537193972,0.06232231489524537,9,9,183,0.9868319472937442,"OrderedDict({'learning_rate': 0.06232231489524537, 'max_depth': 9, 'min_samples_split': 9, 'n_estimators': 183, 'subsample': 0.9868319472937442})",0.0,0.1619047619047619,0.075,0.07896825396825397,0.0661568754881246,42,0.520497311827957,0.598731884057971,0.5508756038647343,0.5567015999168875,0.032203713507431564,5
2.1125439008076987,0.11756744617212786,0.009204387664794922,6.191267323787375e-05,0.15947050449040007,4,7,391,0.7424762983097036,"OrderedDict({'learning_rate': 0.15947050449040007, 'max_depth': 4, 'min_samples_split': 7, 'n_estimators': 391, 'subsample': 0.7424762983097036})",0.12380952380952381,0.13043478260869565,0.12173913043478261,0.12532781228433404,0.003708772627341446,20,0.46068548387096775,0.5253623188405797,0.6681763285024154,0.5514080437379877,0.08668678288544136,7
2.0299243132273355,0.10410530377675271,0.008732000986735025,0.00012760738093082994,0.15732683581268966,4,9,373,0.9545222101047438,"OrderedDict({'learning_rate': 0.15732683581268966, 'max_depth': 4, 'min_samples_split': 9, 'n_estimators': 373, 'subsample': 0.9545222101047438})",0.172,0.1,0.17142857142857143,0.1478095238095238,0.03380724338385813,4,0.582997311827957,0.5111714975845411,0.5732185990338164,0.5557958028154383,0.03180568365332183,6
0.5941633383433024,0.015606191401125194,0.006834268569946289,0.0008205984665613325,0.013416471182542201,3,5,75,0.7236674399327546,"OrderedDict({'learning_rate': 0.013416471182542201, 'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 75, 'subsample': 0.7236674399327546})",0.15833333333333333,0.15454545454545454,0.13333333333333333,0.14873737373737372,0.011001525712521193,3,0.5803091397849462,0.6012983091787439,0.6079408212560387,0.596516090073243,0.011776520989090735,1
3.251786152521769,0.03996986345422522,0.012360890706380209,0.0006396791458727385,0.013167770509154082,7,9,220,0.6940834079263509,"OrderedDict({'learning_rate': 0.013167770509154082, 'max_depth': 7, 'min_samples_split': 9, 'n_estimators': 220, 'subsample': 0.6940834079263509})",0.08421052631578947,0.034782608695652174,0.11304347826086956,0.07734553775743708,0.03231652804377067,45,0.5231854838709677,0.5022644927536232,0.4849033816425121,0.5034511194223678,0.015651110714487403,28
1.7064371903737385,0.031458617564226195,0.008985519409179688,0.0008872702495441226,0.1605246103078528,2,10,299,0.741047334971488,"OrderedDict({'learning_rate': 0.1605246103078528, 'max_depth': 2, 'min_samples_split': 10, 'n_estimators': 299, 'subsample': 0.741047334971488})",0.1368421052631579,0.14,0.045454545454545456,0.10743221690590112,0.04384379008625497,25,0.520497311827957,0.4682971014492754,0.6091485507246377,0.53264765466729,0.058140667431540484,13
2.6160195668538413,0.12801631685204126,0.009961843490600586,9.858677916490106e-05,0.1587424199907627,9,8,400,0.8613079458088966,"OrderedDict({'learning_rate': 0.1587424199907627, 'max_depth': 9, 'min_samples_split': 8, 'n_estimators': 400, 'subsample': 0.8613079458088966})",0.17142857142857143,0.041666666666666664,0.17,0.1276984126984127,0.060836426577255895,19,0.4008736559139785,0.473731884057971,0.48641304347826086,0.45367286115007016,0.037691909001206926,50
0.29143762588500977,0.0005542239062623828,0.005869547526041667,0.0002981621948050589,0.01350239864171512,5,5,20,0.8292283061548772,"OrderedDict({'learning_rate': 0.01350239864171512, 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 20, 'subsample': 0.8292283061548772})",0.0782608695652174,0.11904761904761904,0.07272727272727272,0.09001192044670307,0.020655249831841038,36,0.6794354838709677,0.6117149758454106,0.408816425120773,0.5666556282790505,0.11498239674558848,3
1.5596026579538982,0.022344628774192157,0.007711728413899739,0.0005349185769393602,0.15987862224388008,8,7,68,0.9931341164840334,"OrderedDict({'learning_rate': 0.15987862224388008, 'max_depth': 8, 'min_samples_split': 7, 'n_estimators': 68, 'subsample': 0.9931341164840334})",0.12380952380952381,0.2,0.10833333333333334,0.14404761904761906,0.04006561134434454,6,0.6223118279569892,0.4316123188405797,0.40957125603864736,0.48783180094540546,0.09551652688108278,37
